Country,Year,Art,Total,Regulatory_Complexity,Polity2,IntMigStock,Left1_Other0,Liberalisation,MigSpain,MigUS,MigSpainUS,TotalPopinY,MigSpainUSPerc,GrowthGDPperCap,Trade_Perc_GDP,RefugeeAndLikeSit,T,RefAsPerc,GDPperCapPPP,Lib100,x,y,CountryID,South_America,MigSpainUSLog,lag1,lag2,_est_est1,_est_est2,_est_est3,_est_est4,VDEM_Polyarchy,Codified
Paraguay,2008,28,57,49,8,2.9,0,0.56,16642,21344,37986,6081296,0.62,4.91,76,75,6081296,0,4.909779406,56,-58.39103,-23.236215,Paraguay,1,-0.47803581,49,49,1,1,1,1,0.648,1
Paraguay,2009,28,57,49,8,2.9,1,0.56,16642,21344,37986,6163972,0.62,-1.6,67,89,6163972,0,-1.595789314,56,-58.39103,-23.236215,Paraguay,1,-0.47803581,49,49,1,1,1,1,0.63,1
Paraguay,2010,28,57,49,8,2.6,1,0.56,80087,31296,111383,6248020,1.78,9.65,78,107,6248020,0,9.648636754,56,-58.39103,-23.236215,Paraguay,1,0.57661337,49,49,1,1,1,1,0.62199998,1
Paraguay,2011,28,57,49,8,2.6,1,0.56,80087,31296,111383,6333976,1.76,2.83,76,124,6333976,0,2.834385667,56,-58.39103,-23.236215,Paraguay,1,0.56531382,49,49,1,1,1,1,0.68199998,1
Paraguay,2012,28,57,49,8,2.6,1,0.56,80087,31296,111383,6421512,1.73,-1.89,73,133,6421512,0,-1.894340158,56,-58.39103,-23.236215,Paraguay,1,0.54812139,49,49,1,1,1,1,0.59799999,1
Paraguay,2013,28,57,49,9,2.6,1,0.56,80087,31296,111383,6510276,1.71,6.94,71,136,6510276,0,6.939282909,56,-58.39103,-23.236215,Paraguay,1,0.53649336,49,49,1,1,1,1,0.60500002,1
Paraguay,2014,28,57,49,9,2.6,0,0.56,80087,31296,111383,6599526,1.69,3.44,68,153,6599526,0,3.442783303,56,-58.39103,-23.236215,Paraguay,1,0.52472854,49,49,1,1,1,1,0.59500003,1
Paraguay,2015,28,57,49,9,2.3,0,0.56,58926,31770,90696,6688746,1.36,1.71,65,172,6688746,0,1.705403129,56,-58.39103,-23.236215,Paraguay,1,0.30748469,49,49,1,1,1,1,0.62,1
Paraguay,2016,28,57,49,9,2.3,0,0.56,58926,31770,90696,6777872,1.34,2.94,65,204,6777872,0,2.941236699,56,-58.39103,-23.236215,Paraguay,1,0.29266962,49,49,1,1,1,1,0.62,1
Paraguay,2017,28,57,49,9,2.3,0,0.56,58926,31770,90696,6867062,1.32,3.59,69,199,6867062,0,3.594847098,56,-58.39103,-23.236215,Paraguay,1,0.27763173,49,49,1,1,1,1,0.60699999,1
Paraguay,2018,28,57,49,9,2.3,0,0.56,58926,31770,90696,6956071,1.3,2.31,70,250,6956071,0,2.311690319,56,-58.39103,-23.236215,Paraguay,1,0.26236427,49,49,1,1,1,1,0.61699998,1
Peru,1990,1,57,2,8,0.3,1,,18828,144199,163027,22071433,0.74,-6.95,29,724,22071433,0,-6.950980025,0,-74.37563,-9.163765,Peru,1,-0.30110508,,,0,0,0,0,0.60900003,1
Peru,1991,1,57,2,8,0.3,0,,18828,144199,163027,22522378,0.72,0.17,26,683,22522378,0,0.172616257,0,-74.37563,-9.163765,Peru,1,-0.32850406,2,,1,1,0,0,0.62699997,1
Peru,1992,1,57,2,-3,0.3,0,,18828,144199,163027,22966818,0.71,-2.47,28,640,22966818,0,-2.465189162,0,-74.37563,-9.163765,Peru,1,-0.34249032,2,,1,1,0,0,0.271,1
Peru,1993,1,57,2,1,0.3,0,,18828,144199,163027,23408131,0.7,3.26,28,738,23408131,0,3.25942207,0,-74.37563,-9.163765,Peru,1,-0.35667494,2,2,1,1,1,1,0.28200001,1
Peru,1994,1,57,2,1,0.3,0,,18828,144199,163027,23851408,0.68,10.22,29,659,23851408,0,10.22112187,0,-74.37563,-9.163765,Peru,1,-0.38566247,2,2,1,1,1,1,0.278,1
Peru,1995,1,57,2,1,0.2,0,,25606,214019,239625,24299160,0.99,5.43,31,610,24299160,0,5.43216338,0,-74.37563,-9.163765,Peru,1,-0.010050336,2,2,1,1,1,1,0.39199999,1
Peru,1996,1,57,2,1,0.2,0,,25606,214019,239625,24753824,0.97,0.91,32,663,24753824,0,0.910820675,0,-74.37563,-9.163765,Peru,1,-0.030459208,2,2,1,1,1,1,0.419,1
Peru,1997,1,57,2,1,0.2,0,,25606,214019,239625,25210954,0.95,4.55,33,750,25210954,0,4.546165599,0,-74.37563,-9.163765,Peru,1,-0.051293295,2,2,1,1,1,1,0.419,1
Peru,1998,1,57,2,1,0.2,0,,25606,214019,239625,25658062,0.93,-2.13,33,433,25658062,0,-2.127278175,0,-74.37563,-9.163765,Peru,1,-0.072570696,2,2,1,1,1,1,0.38600001,1
Peru,1999,1,57,2,1,0.2,0,,25606,214019,239625,26078293,0.92,-0.14,33,702,26078293,0,-0.140599311,0,-74.37563,-9.163765,Peru,1,-0.083381608,2,2,1,1,1,1,0.38600001,1
Peru,2000,1,57,2,5,0.3,0,,42184,285249,327433,26459944,1.24,1.21,36,687,26459944,0,1.213135854,0,-74.37563,-9.163765,Peru,1,0.21511137,2,2,1,1,1,1,0.38299999,1
Peru,2001,1,57,2,9,0.3,0,,42184,285249,327433,26799285,1.22,-0.66,35,683,26799285,0,-0.656163165,0,-74.37563,-9.163765,Peru,1,0.19885086,2,2,1,1,1,1,0.68000001,1
Peru,2002,43,57,75,9,0.3,0,0.6,42184,285249,327433,27100968,1.21,4.28,35,688,27100968,0,4.279639615,60,-74.37563,-9.163765,Peru,1,0.19062036,2,2,1,1,1,1,0.78600001,1
Peru,2003,43,57,75,9,0.3,0,0.6,42184,285249,327433,27372226,1.2,3.13,38,718,27372226,0,3.132750648,60,-74.37563,-9.163765,Peru,1,0.18232156,75,2,1,1,1,1,0.78600001,1
Peru,2004,43,57,75,9,0.3,0,0.6,42184,285249,327433,27624213,1.19,4,42,766,27624213,0,4.000778546,60,-74.37563,-9.163765,Peru,1,0.17395331,75,2,1,1,1,1,0.801,1
Peru,2005,43,57,75,9,0.3,0,0.6,101295,350703,451998,27866145,1.62,5.36,47,848,27866145,0,5.362300567,60,-74.37563,-9.163765,Peru,1,0.48242614,75,75,1,1,1,1,0.801,1
Peru,2006,43,57,75,9,0.3,0,0.6,101295,350703,451998,28102056,1.61,6.63,52,911,28102056,0,6.626215977,60,-74.37563,-9.163765,Peru,1,0.47623417,75,75,1,1,1,1,0.79799998,1
Peru,2007,43,57,75,9,0.3,1,0.6,101295,350703,451998,28333052,1.6,7.63,56,995,28333052,0,7.633650272,60,-74.37563,-9.163765,Peru,1,0.47000363,75,75,1,1,1,1,0.764,1
Peru,2008,43,57,75,9,0.3,1,0.6,101295,350703,451998,28562317,1.58,8.25,58,1075,28562317,0,8.250627366,60,-74.37563,-9.163765,Peru,1,0.45742485,75,75,1,1,1,1,0.75999999,1
Peru,2009,43,57,75,9,0.3,1,0.6,101295,350703,451998,28792655,1.57,0.29,48,1108,28792655,0,0.287068446,60,-74.37563,-9.163765,Peru,1,0.45107561,75,75,1,1,1,1,0.745,1
Peru,2010,43,57,75,9,0.4,1,0.6,197827,428629,626456,29027674,2.16,7.46,52,1146,29027674,0,7.455358648,60,-74.37563,-9.163765,Peru,1,0.77010822,75,75,1,1,1,1,0.78399998,1
Peru,2011,43,57,75,9,0.4,1,0.6,197827,428629,626456,29264318,2.14,5.47,56,1144,29264318,0,5.467384491,60,-74.37563,-9.163765,Peru,1,0.76080585,75,75,1,1,1,1,0.79100001,1
Peru,2012,43,57,75,9,0.4,1,0.6,197827,428629,626456,29506788,2.12,5.27,53,1122,29506788,0,5.267528821,60,-74.37563,-9.163765,Peru,1,0.75141609,75,75,1,1,1,1,0.759,1
Peru,2013,43,57,75,9,0.4,1,0.6,197827,428629,626456,29773987,2.1,4.9,50,1162,29773987,0,4.90257197,60,-74.37563,-9.163765,Peru,1,0.74193734,75,75,1,1,1,1,0.78600001,1
Peru,2014,43,57,75,9,0.4,1,0.6,197827,428629,626456,30090359,2.08,1.31,47,1303,30090359,0,1.305487896,60,-74.37563,-9.163765,Peru,1,0.73236787,75,75,1,1,1,1,0.78500003,1
Peru,2015,43,57,75,9,0.5,1,0.6,184802,486643,671445,30470734,2.2,1.97,45,1488,30470734,0,1.966916414,60,-74.37563,-9.163765,Peru,1,0.78845733,75,75,1,1,1,1,0.77999997,1
Peru,2016,43,57,75,9,0.5,1,0.6,184802,486643,671445,30926032,2.17,2.43,45,1649,30926032,0.01,2.42542665,60,-74.37563,-9.163765,Peru,1,0.77472717,75,75,1,1,1,1,0.76700002,1
Peru,2017,43,57,75,9,0.5,0,0.6,184802,486643,671445,31444297,2.14,0.83,47,1774,31444297,0.01,0.829368602,60,-74.37563,-9.163765,Peru,1,0.76080585,75,75,1,1,1,1,0.73299998,1
Peru,2018,43,57,75,9,0.5,0,0.6,184802,486643,671445,31989256,2.1,2.21,49,2466,31989256,0.01,2.205190229,60,-74.37563,-9.163765,Peru,1,0.74193734,75,75,1,1,1,1,0.75300002,1
Uruguay,1990,0,57,0,10,3.2,0,,10922,20766,31688,3109601,1.02,-0.38,42,87,3109601,0,-0.380181022,0,-56.0124,-32.799649,Uruguay,1,0.019802628,,,0,0,0,0,0.87,1
Uruguay,1991,0,57,0,10,3.2,0,,10922,20766,31688,3131660,1.01,2.81,39,81,3131660,0,2.809494793,0,-56.0124,-32.799649,Uruguay,1,0.009950331,0,,1,1,0,0,0.87699997,1
Uruguay,1992,0,57,0,10,3.2,0,,10922,20766,31688,3154464,1,7.15,40,90,3154464,0,7.151337967,0,-56.0124,-32.799649,Uruguay,1,0,0,,1,1,0,0,0.87699997,1
Uruguay,1993,0,57,0,10,3.2,0,,10922,20766,31688,3177745,1,1.91,39,138,3177745,0,1.90544978,0,-56.0124,-32.799649,Uruguay,1,0,0,0,1,1,1,1,0.87699997,1
Uruguay,1994,0,57,0,10,3.2,0,,10922,20766,31688,3201151,0.99,6.5,40,113,3201151,0,6.496928823,0,-56.0124,-32.799649,Uruguay,1,-0.010050336,0,0,1,1,1,1,0.875,1
Uruguay,1995,0,57,0,10,2.9,0,,12691,23208,35899,3224281,1.11,-2.15,38,132,3224281,0,-2.154583571,0,-56.0124,-32.799649,Uruguay,1,0.10436001,0,0,1,1,1,1,0.89200002,1
Uruguay,1996,0,57,0,10,2.9,0,,12691,23208,35899,3247381,1.11,4.83,40,138,3247381,0,4.826936912,0,-56.0124,-32.799649,Uruguay,1,0.10436001,0,0,1,1,1,1,0.89200002,1
Uruguay,1997,0,57,0,10,2.9,0,,12691,23208,35899,3270164,1.1,7.79,38,133,3270164,0,7.791439244,0,-56.0124,-32.799649,Uruguay,1,0.095310181,0,0,1,1,1,1,0.89200002,1
Uruguay,1998,0,57,0,10,2.9,0,,12691,23208,35899,3291053,1.09,3.86,36,163,3291053,0,3.855486871,0,-56.0124,-32.799649,Uruguay,1,0.086177699,0,0,1,1,1,1,0.89899999,1
Uruguay,1999,0,57,0,10,2.9,0,,12691,23208,35899,3308012,1.09,-2.44,33,87,3308012,0,-2.441934888,0,-56.0124,-32.799649,Uruguay,1,0.086177699,0,0,1,1,1,1,0.89499998,1
Uruguay,2000,0,57,0,10,2.7,0,,19920,25673,45593,3319736,1.37,-2.28,37,79,3319736,0,-2.276275498,0,-56.0124,-32.799649,Uruguay,1,0.31481075,0,0,1,1,1,1,0.91299999,1
Uruguay,2001,0,57,0,10,2.7,0,,19920,25673,45593,3325473,1.37,-4.01,36,90,3325473,0,-4.010015008,0,-56.0124,-32.799649,Uruguay,1,0.31481075,0,0,1,1,1,1,0.91299999,1
Uruguay,2002,0,57,0,10,2.7,0,,19920,25673,45593,3326040,1.37,-7.75,40,99,3326040,0,-7.747736413,0,-56.0124,-32.799649,Uruguay,1,0.31481075,0,0,1,1,1,1,0.91299999,1
Uruguay,2003,0,57,0,10,2.7,0,,19920,25673,45593,3323668,1.37,0.88,52,91,3323668,0,0.877225559,0,-56.0124,-32.799649,Uruguay,1,0.31481075,0,0,1,1,1,1,0.91299999,1
Uruguay,2004,0,57,0,10,2.7,0,,19920,25673,45593,3321476,1.37,5.07,61,97,3321476,0,5.073457605,0,-56.0124,-32.799649,Uruguay,1,0.31481075,0,0,1,1,1,1,0.912,1
Uruguay,2005,0,57,0,10,2.5,1,0.65,65654,37981,103635,3321803,3.12,7.45,59,121,3321803,0,7.449553675,65,-56.0124,-32.799649,Uruguay,1,1.137833,0,0,1,1,1,1,0.903,1
Uruguay,2006,38,57,67,10,2.5,1,0.65,65654,37981,103635,3325401,3.12,3.99,62,125,3325401,0,3.985945328,65,-56.0124,-32.799649,Uruguay,1,1.137833,0,0,1,1,1,1,0.903,1
Uruguay,2007,38,57,67,10,2.5,1,0.65,65654,37981,103635,3331749,3.11,6.34,59,140,3331749,0,6.338516711,65,-56.0124,-32.799649,Uruguay,1,1.1346227,67,0,1,1,1,1,0.903,1
Uruguay,2008,40,57,70,10,2.5,1,0.65,65654,37981,103635,3340221,3.1,6.9,65,145,3340221,0,6.90430747,65,-56.0124,-32.799649,Uruguay,1,1.1314021,67,0,1,1,1,1,0.903,1
Uruguay,2009,40,57,70,10,2.5,1,0.65,65654,37981,103635,3349676,3.09,3.95,53,168,3349676,0.01,3.949250126,65,-56.0124,-32.799649,Uruguay,1,1.1281711,70,67,1,1,1,1,0.90799999,1
Uruguay,2010,40,57,70,10,2.3,1,0.65,84809,51776,136585,3359275,4.07,7.5,52,189,3359275,0.01,7.495365543,65,-56.0124,-32.799649,Uruguay,1,1.403643,70,67,1,1,1,1,0.92900002,1
Uruguay,2011,40,57,70,10,2.3,1,0.65,84809,51776,136585,3368934,4.05,4.86,53,174,3368934,0.01,4.86062488,65,-56.0124,-32.799649,Uruguay,1,1.3987169,70,70,1,1,1,1,0.92900002,1
Uruguay,2012,40,57,70,10,2.3,1,0.65,84809,51776,136585,3378974,4.04,3.23,55,181,3378974,0.01,3.230534045,65,-56.0124,-32.799649,Uruguay,1,1.3962446,70,70,1,1,1,1,0.92900002,1
Uruguay,2013,40,57,70,10,2.3,1,0.65,84809,51776,136585,3389439,4.03,4.31,50,203,3389439,0.01,4.314466937,65,-56.0124,-32.799649,Uruguay,1,1.3937664,70,70,1,1,1,1,0.90200001,1
Uruguay,2014,40,57,70,10,2.3,1,0.65,84809,51776,136585,3400434,4.02,2.9,49,272,3400434,0.01,2.904977794,65,-56.0124,-32.799649,Uruguay,1,1.3912818,70,70,1,1,1,1,0.89999998,1
Uruguay,2015,40,57,70,10,2.3,1,0.65,73640,52070,125710,3412009,3.68,0.03,45,301,3412009,0.01,0.030240603,65,-56.0124,-32.799649,Uruguay,1,1.3029127,70,70,1,1,1,1,0.84899998,1
Uruguay,2016,40,57,70,10,2.3,1,0.65,73640,52070,125710,3424132,3.67,1.33,41,312,3424132,0.01,1.32976957,65,-56.0124,-32.799649,Uruguay,1,1.3001916,70,70,1,1,1,1,0.87199998,1
Uruguay,2017,40,57,70,10,2.3,1,0.65,73640,52070,125710,3436646,3.66,2.22,40,316,3436646,0.01,2.217768639,65,-56.0124,-32.799649,Uruguay,1,1.2974632,70,70,1,1,1,1,0.85900003,1
Uruguay,2018,40,57,70,10,2.3,1,0.65,73640,52070,125710,3449299,3.64,1.25,40,349,3449299,0.01,1.247312548,65,-56.0124,-32.799649,Uruguay,1,1.2919837,70,70,1,1,1,1,0.884,1
Venezuela,1990,1,57,2,9,5.2,0,,32469,42119,74588,19632665,0.38,3.94,58,1750,19632665,0.01,3.939770825,0,-66.17983,7.114899,Venezuela,1,-0.96758401,,,0,0,0,0,0.80400002,1
Venezuela,1991,1,57,2,9,5.2,0,,32469,42119,74588,20096317,0.37,7.2,56,1720,20096317,0.01,7.198255837,0,-66.17983,7.114899,Venezuela,1,-0.99425226,2,,1,1,0,0,0.76499999,1
Venezuela,1992,1,57,2,8,5.2,0,,32469,42119,74588,20557683,0.36,3.68,53,1990,20557683,0.01,3.680210063,0,-66.17983,7.114899,Venezuela,1,-1.0216513,2,,1,1,0,0,0.77200001,1
Venezuela,1993,1,57,2,8,5.2,0,,32469,42119,74588,21016901,0.35,-1.92,52,2221,21016901,0.01,-1.915622934,0,-66.17983,7.114899,Venezuela,1,-1.0498221,2,2,1,1,1,1,0.76200002,1
Venezuela,1994,1,57,2,8,5.2,0,,32469,42119,74588,21474549,0.35,-4.43,51,2177,21474549,0.01,-4.430555237,0,-66.17983,7.114899,Venezuela,1,-1.0498221,2,2,1,1,1,1,0.72299999,1
Venezuela,1995,1,57,2,8,4.7,0,,38704,75572,114276,21931084,0.52,1.79,47,1613,21931084,0.01,1.787721701,0,-66.17983,7.114899,Venezuela,1,-0.65392649,2,2,1,1,1,1,0.72299999,1
Venezuela,1996,1,57,2,8,4.7,0,,38704,75572,114276,22385650,0.51,-2.22,56,1596,22385650,0.01,-2.224433309,0,-66.17983,7.114899,Venezuela,1,-0.67334455,2,2,1,1,1,1,0.72299999,1
Venezuela,1997,1,57,2,8,4.7,0,,38704,75572,114276,22837743,0.5,4.27,51,301,22837743,0,4.265226232,0,-66.17983,7.114899,Venezuela,1,-0.69314718,2,2,1,1,1,1,0.72299999,1
Venezuela,1998,1,57,2,8,4.7,0,,38704,75572,114276,23288564,0.49,-1.65,44,158,23288564,0,-1.647441371,0,-66.17983,7.114899,Venezuela,1,-0.71334988,2,2,1,1,1,1,0.73100001,1
Venezuela,1999,1,57,2,7,4.7,1,,38704,75572,114276,23739841,0.48,-7.76,42,188,23739841,0,-7.757890908,0,-66.17983,7.114899,Venezuela,1,-0.73396915,2,2,1,1,1,1,0.727,1
Venezuela,2000,1,57,2,7,4.2,1,0.65,61587,109748,171335,24192446,0.71,1.75,48,132,24192446,0,1.747114297,65,-66.17983,7.114899,Venezuela,1,-0.34249032,2,2,1,1,1,1,0.634,1
Venezuela,2001,46,57,81,6,4.2,1,0.65,61587,109748,171335,24646472,0.7,1.49,42,59,24646472,0,1.489554925,65,-66.17983,7.114899,Venezuela,1,-0.35667494,2,2,1,1,1,1,0.57300001,1
Venezuela,2002,46,57,81,6,4.2,1,0.68,61587,109748,171335,25100408,0.68,-10.5,49,58,25100408,0,-10.50397526,68,-66.17983,7.114899,Venezuela,1,-0.38566247,81,2,1,1,1,1,0.54100001,1
Venezuela,2003,47,57,82,6,4.2,1,0.68,61587,109748,171335,25551624,0.67,-9.38,51,58,25551624,0,-9.384248743,68,-66.17983,7.114899,Venezuela,1,-0.40047756,81,2,1,1,1,1,0.514,1
Venezuela,2004,47,57,82,6,4.2,1,0.68,61587,109748,171335,25996594,0.66,16.26,55,244,25996594,0,16.26195718,68,-66.17983,7.114899,Venezuela,1,-0.41551545,82,81,1,1,1,1,0.55199999,1
Venezuela,2005,47,57,82,6,4.1,1,0.68,108707,142706,251413,26432447,0.95,8.5,60,408,26432447,0,8.498846743,68,-66.17983,7.114899,Venezuela,1,-0.051293295,82,81,1,1,1,1,0.54699999,1
Venezuela,2006,47,57,82,5,4.1,1,0.68,108707,142706,251413,26850194,0.94,8.16,59,720,26850194,0,8.16271041,68,-66.17983,7.114899,Venezuela,1,-0.061875403,82,82,1,1,1,1,0.456,1
Venezuela,2007,47,57,82,5,4.1,1,0.68,108707,142706,251413,27247610,0.92,7.17,56,200907,27247610,0.74,7.167369512,68,-66.17983,7.114899,Venezuela,1,-0.083381608,82,82,1,1,1,1,0.43900001,1
Venezuela,2008,47,57,82,5,4.1,1,0.68,108707,142706,251413,27635832,0.91,3.8,52,201161,27635832,0.73,3.798934326,68,-66.17983,7.114899,Venezuela,1,-0.094310679,82,82,1,1,1,1,0.40599999,1
Venezuela,2009,47,57,82,-3,4.1,1,0.68,108707,142706,251413,28031009,0.9,-4.57,39,201313,28031009,0.72,-4.566942212,68,-66.17983,7.114899,Venezuela,1,-0.10536052,82,82,1,1,1,1,0.428,1
Venezuela,2010,47,57,82,-3,4.7,1,0.68,148147,180905,329052,28439940,1.16,-2.91,46,201547,28439940,0.71,-2.90526003,68,-66.17983,7.114899,Venezuela,1,0.14842001,82,82,1,1,1,1,0.43099999,1
Venezuela,2011,47,57,82,-3,4.7,1,0.68,148147,180905,329052,28888369,1.14,2.56,50,202022,28888369,0.7,2.559313287,68,-66.17983,7.114899,Venezuela,1,0.13102826,82,82,1,1,1,1,0.41800001,1
Venezuela,2012,47,57,82,-3,4.7,1,0.68,148147,180905,329052,29362449,1.12,3.92,50,203644,29362449,0.69,3.920542223,68,-66.17983,7.114899,Venezuela,1,0.11332869,82,82,1,1,1,1,0.41299999,1
Venezuela,2013,47,57,82,4,4.7,1,0.68,148147,180905,329052,29783571,1.1,-0.09,54,204340,29783571,0.69,-0.089837107,68,-66.17983,7.114899,Venezuela,1,0.095310181,82,82,1,1,1,1,0.36199999,1
Venezuela,2014,47,57,82,4,4.7,1,0.68,148147,180905,329052,30045134,1.1,-4.73,48,173600,30045134,0.58,-4.731050162,68,-66.17983,7.114899,Venezuela,1,0.095310181,82,82,1,1,1,1,0.333,1
Venezuela,2015,47,57,82,4,4.7,1,0.68,160478,236264,396742,30081829,1.32,-6.33,48,173754,30081829,0.58,,68,-66.17983,7.114899,Venezuela,1,0.27763173,82,82,1,1,1,1,0.31400001,1
Venezuela,2016,47,57,82,4,4.7,1,0.68,160478,236264,396742,29846179,1.33,-16.38,48,172053,29846179,0.58,,68,-66.17983,7.114899,Venezuela,1,0.28517893,82,82,1,1,1,1,0.30000001,1
Venezuela,2017,47,57,82,-3,4.7,1,0.68,160478,236264,396742,29390409,1.35,-14.36,48,122782,29390409,0.42,,68,-66.17983,7.114899,Venezuela,1,0.30010459,82,82,1,1,1,1,0.259,1
Venezuela,2018,47,57,82,-3,4.7,1,0.68,160478,236264,396742,28870195,1.37,-18.17,48,67253,28870195,0.23,,68,-66.17983,7.114899,Venezuela,1,0.31481075,82,82,1,1,1,1,0.241,1
Suriname,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Suriname,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Guyana,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
